0	0	0.166667	0.142857	0	0.2	0.2	0	0	0	
0.714286	0.666667	1	0.714286	0.714286	0.833333	0.857143	0.625	0.625	0.714286	
0.857143	0.875	0.555556	0.625	0.875	0.666667	0.75	0.666667	0.545455	0.875	
0.555556	0.857143	0.75	0.875	0.875	0.6	0.75	0.75	0.875	0.75	
0.875	0.857143	0.777778	0.666667	0.666667	0.777778	0.75	0.625	0.0526316	0	
0.875	0.857143	0.7	0.6	0.545455	0.714286	0.666667	0	100	100	
0.875	0.857143	0.875	0.75	0.666667	0.6	100	100	100	100	
0.875	0.857143	0.875	1	0.714286	0	100	100	100	100	
0.875	0.857143	0.875	0.6	0.0714286	100	100	100	100	100	
0.875	0.857143	0.875	0.875	0	100	100	100	100	100	

0.166667	0.2	0.166667	0	0.142857	0.333333	0.166667	0.142857	0.125	0.142857	
0.625	0.875	0.833333	0.5	0.625	0.5	0.5	0.428571	0.833333	0.857143	
0.857143	1	0.3	0.857143	0.75	0.555556	0.75	0.857143	0.875	0.5	
0.875	0.555556	0.555556	0.875	0.5	0.777778	0.75	0.777778	0.875	0.875	
0.875	0.857143	0.875	0.875	0.875	0.625	0.75	0.857143	0.0714286	0	
0.777778	0.4	0.777778	0.777778	0.777778	0.625	0.428571	0	100	100	
0.875	0.75	0.875	0.875	0.625	0.6	100	100	100	100	
0.875	0.625	0.875	0.75	0.857143	0	100	100	100	100	
0.875	0.714286	0.875	0.875	0	100	100	100	100	100	
0.875	0.857143	0.875	0.875	0	100	100	100	100	100	

0.2	0.166667	0.4	0	0.166667	0	0	0	0.166667	0	
0.5	0.272727	0.625	0.4	0.571429	0.333333	0.857143	0.428571	0.714286	0.333333	
0.555556	1	0.571429	0.333333	0.363636	0.875	0.6	0.875	0.4	0.555556	
0.857143	0.857143	0.857143	0.625	0.666667	0.777778	1	0.666667	0.666667	0.625	
0.875	0.857143	0.666667	0.777778	0.875	0.5	0.75	0.714286	0.0555556	0	
0.875	0.666667	0.7	0.875	0.875	0.714286	0.333333	0	100	100	
0.666667	0.857143	0.875	0.875	0.75	0.6	100	100	100	100	
0.875	0.714286	0.875	0.777778	0.625	0	100	100	100	100	
0.875	0.857143	0.6	0.714286	0.0714286	100	100	100	100	100	
0.875	0.857143	0.875	0.75	0	100	100	100	100	100	

0	0.2	0.166667	0	0.142857	0.166667	0.142857	0	0.166667	0.2	
0.714286	0.75	0.857143	0.5	0.5	0.375	0.5	0.571429	0.428571	0.857143	
0.625	0.6	0.444444	0.857143	0.857143	0.555556	0.75	0.875	0.875	0.666667	
0.875	0.555556	0.857143	0.636364	0.6	0.454545	0.75	0.75	0.857143	0.875	
0.875	0.857143	0.777778	0.777778	0.666667	0.875	0.875	0.714286	0.0769231	0	
0.6	0.666667	0.777778	0.75	0.454545	0.857143	0.6	0	100	100	
0.875	0.857143	0.875	0.777778	0.75	0.4	100	100	100	100	
0.777778	0.857143	0.666667	1	0.666667	0	100	100	100	100	
0.777778	0.857143	0.875	0.6	0	100	100	100	100	100	
0.875	0.75	0.875	0.75	0	100	100	100	100	100	

0	0.2	0	0	0	0	0	0.25	0.142857	0	
0.444444	0.625	0.714286	0.857143	0.3	0.5	0.444444	0.444444	0.625	0.571429	
0.857143	1	0.625	0.444444	0.454545	0.875	0.75	0.75	0.555556	0.75	
0.875	0.75	0.625	0.666667	0.875	0.777778	1	1	0.875	0.875	
0.666667	0.857143	0.777778	0.875	0.875	0.545455	0.5	0.5	0.0666667	0	
0.875	0.857143	0.7	0.5	0.875	0.857143	0.75	0	100	100	
0.875	0.857143	0.777778	0.875	0.454545	0.6	100	100	100	100	
0.777778	0.857143	0.875	1	0.714286	0	100	100	100	100	
0.875	0.857143	0.875	0.875	0.181818	100	100	100	100	100	
0.875	0.75	0.666667	0.75	0	100	100	100	100	100	

0.366667	0.766667	0.9	0.142857	0.452381	0.7	0.509524	0.392857	0.60119	0.342857	
2.99802	3.18939	4.02976	2.97143	2.71071	2.54167	3.15873	2.49802	3.22619	3.33333	
3.75198	4.475	2.49643	3.11706	3.30032	3.52778	3.6	4.02381	3.25101	3.34722	
4.0377	3.5754	3.64484	3.67803	3.51667	3.38788	4.25	3.94444	4.14881	4	
4.16667	4.28571	3.875	3.97222	3.95833	3.32323	3.625	3.41071	0.323205	0	
4.00278	3.44762	3.65556	3.50278	3.52778	3.76786	2.77857	0	500	500	
4.16667	4.17857	4.27778	4.15278	3.24621	2.8	500	500	500	500	
4.18056	3.91071	4.16667	4.52778	3.57738	0	500	500	500	500	
4.27778	4.14286	4.1	3.66429	0.324675	500	500	500	500	500	
4.375	4.07143	4.16667	4	0	500	500	500	500	500	
