100	100	100	0	0	0.0967742	0.0689655	1	0.583333	0.8	
100	100	0	0.636364	1	0.7	0.666667	0.875	0.6	0.75	
100	100	0.222222	0.777778	0.875	0.5	0.666667	0.5	0.666667	0.428571	
100	100	0.5	0.875	0.454545	0.625	0.5	0	0.428571	0.333333	
100	100	0.666667	0.666667	0.5	0.571429	0.285714	0.142857	0.142857	0.2	
100	100	0.75	0.571429	0.25	0.5	0.333333	0.142857	0.2	0.333333	
100	100	0.222222	0.666667	0.428571	0.142857	0.2	0	0.25	0	
100	0	0.571429	0.571429	0.285714	0.166667	0	0	0	0.2	
100	0	0.428571	0.333333	0.142857	0	0	0.5	0.2	0	
100	0	0.428571	0.2	0.2	0.25	0.25	0.25	0	0	

100	100	100	0	0.0188679	0.0882353	0.375	0.888889	0.3125	0.888889	
100	100	0.0243902	0.538462	1	0.777778	0.875	0.666667	0.454545	0.75	
100	100	0.545455	0.888889	0.666667	0.555556	0.363636	0.5	0.25	0.285714	
100	100	0.666667	0.875	0.777778	0.333333	0.428571	0.428571	0.428571	0.125	
100	100	0.75	0.75	0.714286	0.111111	0.666667	0.142857	0.142857	0	
100	100	0.5	0.444444	0.428571	0.125	0.4	0.142857	0.166667	0.166667	
100	100	0.714286	0.5	0.5	0.142857	0.166667	0	0	0	
100	0	0.625	0.428571	0.125	0.142857	0.2	0	0	0	
100	0	0.571429	0.5	0.333333	0	0.5	0	0	0	
100	0	0.571429	0.4	0.4	0.25	0.2	0.25	0	0	

100	100	100	0	0	0.148148	0.173913	0.538462	0.636364	0.8	
100	100	0.0444444	0.888889	0.888889	0.875	0.777778	0.875	0.666667	0.875	
100	100	0.235294	1	0.875	0.875	0.857143	0.333333	0.25	0.2	
100	100	0.6	0.666667	0.875	0.875	0.666667	0.428571	0	0.333333	
100	100	0.75	0.75	0.25	0.571429	0.5	0.333333	0.333333	0.4	
100	100	0.714286	0.4	0.375	0.333333	0.166667	0.142857	0	0.2	
100	100	0.444444	0.375	0.285714	0	0.166667	0	0.2	0	
100	0	0.428571	0.5	0.166667	0.5	0	0	0	0	
100	0	0.666667	0.125	0.4	0	0	0	0	0	
100	0	0.285714	0.333333	0.2	0	0	0	0.2	0	

100	100	100	0	0	0.0588235	0.315789	0.636364	0.888889	0.777778	
100	100	0.0232558	0.888889	1	0.888889	0.777778	0.875	0.875	0.857143	
100	100	0.357143	0.6	0.75	0.875	0.4	0.625	0.571429	0.25	
100	100	0.666667	0.777778	0.857143	0.857143	0.25	0.428571	0.285714	0.166667	
100	100	0.555556	0.5	0.5	0.714286	0.25	0.166667	0.166667	0.166667	
100	100	0.857143	0.555556	0.375	0.25	0.5	0.2	0.2	0.166667	
100	100	0.75	0.75	0.333333	0.666667	0	0	0	0.25	
100	0	0.3	0.571429	0.285714	0.5	0.333333	0	0	0	
100	0	0.666667	0.285714	0.166667	0	0	0.2	0	0	
100	0	0.285714	0.166667	0.2	0.2	0	0.333333	0	0	

100	100	100	0	0.0185185	0.0238095	0.125	1	0.583333	0.8	
100	100	0.0526316	0.538462	0.636364	0.875	0.875	0.666667	0.666667	0.555556	
100	100	0.136364	1	0.6	0.875	0.625	0.857143	0.333333	0.285714	
100	100	0.5	0.666667	0.875	0.625	0.428571	0.333333	0	0.333333	
100	100	0.333333	0.625	0.666667	0.5	0.333333	0.333333	0.5	0.142857	
100	100	0.363636	0.875	0.571429	0.285714	0.333333	0.166667	0	0	
100	100	0.555556	0.444444	0	0	0.2	0.4	0	0	
100	0	0.333333	0.5	0.166667	0.5	0.25	0	0	0	
100	0	0.428571	0.333333	0.142857	0	0	0	0	0	
100	0	0.285714	0.5	0	0	0.333333	0	0	0	

500	500	500	0	0.0373864	0.415791	1.05867	4.06371	3.00442	4.06667	
500	500	0.144722	3.49106	4.52525	4.11667	3.97222	3.95833	3.26288	3.7877	
500	500	1.49648	4.26667	3.76667	3.68056	2.91245	2.81548	2.07143	1.45	
500	500	2.93333	3.86111	3.83947	3.31548	2.27381	1.61905	1.14286	1.29167	
500	500	3.05556	3.29167	2.63095	2.46825	2.03571	1.11905	1.28571	0.909524	
500	500	3.18506	2.84643	2	1.49405	1.73333	0.795238	0.566667	0.866667	
500	500	2.68651	2.73611	1.54762	0.952381	0.733333	0.4	0.45	0.25	
500	0	2.25833	2.57143	1.02976	1.80952	0.783333	0	0	0.2	
500	0	2.7619	1.57738	1.18571	0	0.5	0.7	0.2	0	
500	0	1.85714	1.6	1	0.7	0.783333	0.833333	0.2	0	
